id,channelId,title,thumbUrl,description,publishDate,viewCount,comments,likes,dislikes,responseCode
UgxfhWo2cvNmPAiVfh94AaABAg.9oxB4OuA1ys9p0hw2pf_Qt,UgxfhWo2cvNmPAiVfh94AaABAg,Zxn6d7Om21k,UCaOtcB6xCqvYg4JJu_NdM0A,@zareladelaromanadietrich5874,https://yt3.ggpht.com/ytc/AIdro_mTSI-A7OjV4gO_PZblD_l7fTGUzD15aMJIJ-PqZMo=s48-c-k-c0x00ffffff-no-rj,2023-04-27T14:42:59,AMY SHAKIRA ...Yo estoy de acuerdo Contigo🥺🙏,2,true,,
UgzNbyG1dFTDbbbwEmR4AaABAg.9owwEgfG2vD9ox6JFGw_Mz,UgzNbyG1dFTDbbbwEmR4AaABAg,Zxn6d7Om21k,UCnX5TffypZUe4SxJmZBfNnw,@Aliciaek,https://yt3.ggpht.com/ytc/AIdro_k5DCnBLCUIrYw6g2tsir4OhUDs136Zr2UwIHiSFnY=s48-c-k-c0x00ffffff-no-rj,2023-04-25T19:48:32,"No les  hagas caso a los comentarios negativos, aquí se nos conocen como emprendedores y buenos trabajadores, sea el trabajo que sea.  Canadá te da la oportunidad de terminar tus estudios, porque apuestan por ti también porque algun dia pagaras tus impuestos (una mano lava la otra).<br>Vine a USA solo con &quot;Hello&quot; pero ahora es otra cosa, también me ayudaron a estudiar en un &quot;College &quot;, el inglés lo captas al instante si te relacionas  con personas que ya hablen los dos idiomas...<br>si te esfuerzas GANARAS, no darás pena... ni verguenza <br>La comunidad peruana es muy solidaria, siempre te recomendaran o ayudarán  sin que trates de ser un gorrero. <br>Los puertorriqueños tienen un dicho: &quot;para atrás? Ni para tomar impulso&quot;, así que cumple tus sueños, no retrocedas.<br>Algun dia sentirás pena de ti mismo o te sentirás  frustrado al no haber  intentado realizar tu sueño.<br>Exo si....Trata de sacar tu visa de estudiante.  Allá en Lima encontrarás institutos lingüísticos que te ayudarán con tu visa. No entres indocumentado porque no tendrás oportunidad de  legalizar tu estadía de residente (solo los que entran como turistas, estudiantes o visa de negocios) tienen ese privilegio.<br>Pero en algunos estados de la nación hasta sin la documentación legalizada puedes tener tu licencia de conducir.",2,true,,
UgzNbyG1dFTDbbbwEmR4AaABAg.9owwEgfG2vD9oxtM_fHVqe,UgzNbyG1dFTDbbbwEmR4AaABAg,Zxn6d7Om21k,UCjln30KPEfsxu-1LPiTLd4Q,@xtremegold2950,https://yt3.ggpht.com/ytc/AIdro_lJ2X9-wYSpBFNtbx5z_0WB5g12Hw5R6O59bC--Fp7-VJjWrr9yGgWS3igtr386MooGaA=s48-c-k-c0x00ffffff-no-rj,2023-04-26T03:05:54,chileno detectado,2,true,,
UgzNbyG1dFTDbbbwEmR4AaABAg.9owwEgfG2vD9oyq-Oc65kN,UgzNbyG1dFTDbbbwEmR4AaABAg,Zxn6d7Om21k,UCy_krnngxtYKN2lYsWcgeSg,@David-co3wf,https://yt3.ggpht.com/Ly_oz_MaLUR3cZCdHYoJDAJIPJVm3-n0J4TKZCLr-O-WGqE_4TK4k7sF9pC3BUHNhhVNkqJJOdI=s48-c-k-c0x00ffffff-no-rj,2023-04-26T11:55:46,"mira bro se esta poniendo en debate para quitar la visa al peru donde no va ser necesario tener visa y si estados unidos ve que hay mucha migracion crimen de parte de peruanos nos quitan esa oportunidad que nos pueden dar y por culpa de algunos pagan todos ,si te vas a estados ve bro de vacaciones que se yo o si es trabajo traita todos tus papeles para que puedas dar un buen ejemplo al peru que no somos como los mexicanos o venezolanos que solo cruzan sin papeles sin nada y son mal vistos",2,true,,
UgyBf3F44FN4CCAi5YJ4AaABAg.9oygdoT1GVR9s9kmcnn3ex,UgyBf3F44FN4CCAi5YJ4AaABAg,Zxn6d7Om21k,UCRm1NNQ_WhG1ql1_swTEHsw,@AxelFoley0,https://yt3.ggpht.com/ytc/AIdro_n1bUQT7obU6BOWVaszz6zPEjyoz2fCFj50evFFJA=s48-c-k-c0x00ffffff-no-rj,2023-07-14T16:35:16,"que tu tengas un sindrome de estocolmo por la cultura de explotacion a los empleados que impera en peru es otra cosa, el problema es tuyo, o eres uno de esos empleadores explotadores y por eso hablas asi? porque te cansaste de explotar a cuanto venezolano se te atraveso?",2,true,,
Ugywyx8QzIMFLIV33_54AaABAg,,Zxn6d7Om21k,UCFEyqeXkBN7XViEW04SykZA,@gracezevallosl4740,https://yt3.ggpht.com/ytc/AIdro_klpB_vtuV-qwgGbMVPTdCafNgDcPNs2mAF8cjbIGU=s48-c-k-c0x00ffffff-no-rj,2023-11-14T16:56:25,ASI COMO PASO EN CHILE EMPEZO LA XENOFOBIA Y LOS VENEZOLANOS TUVIERON QUE SALIRVIA PERU BUSCANDO EL PAIS CON MEJORES BENEFICIOS PARA RLLOS SIN TENER QUE TRABAJAR Y ESO LO ESTAN CONSIGUIENDO BUSCARAN ASILO ASISTENCIAL Y SE DIRIGIRAN A EEUU Y CANADA NO HAY QUIEN LOS PARE.,1,false,0,
UgwWUz4BOlUGOZiPXkp4AaABAg,,Zxn6d7Om21k,UCYqURC3wf_X3Zb-E79eaOoA,@RicardoTorres-cg2je,https://yt3.ggpht.com/ytc/AIdro_lkDhfR4IQoQOti0IosPsSAEqhLLgtyGqmMmRGIpKBIdhtOTK_iy1Z_GU0MKBc9sh8dlA=s48-c-k-c0x00ffffff-no-rj,2023-11-02T09:21:31,Son del país no cambió la historia son infiltrados comunistas terroristas que no quieren la democracia,1,false,0,
Ugx4F1t3MSbn6qFdC294AaABAg,,Zxn6d7Om21k,UCUgU-t00-iBzrO9axhaKyzw,@yoyou4292,https://yt3.ggpht.com/ytc/AIdro_kt1h2diIgghH1IbMwG-vgV6plyAMzHMiQ8j6fxwMA=s48-c-k-c0x00ffffff-no-rj,2023-09-09T20:35:53,"Pobre de mexico que tiene que aguantarlos cuando llegan y cuando de estados unidos los deportan, que lastima por los mexicanos",1,false,0,
UgwCtOUrL81gJ_KHLnd4AaABAg,,Zxn6d7Om21k,UCwPLwmRE6RHQYApk9lSIrVw,@luisfelipe14334,https://yt3.ggpht.com/ytc/AIdro_no7OoWhNSrbw3ZZXoNRmfWiaJO0qOjebICiQ-nA92GrEJAGZ8yTqrZipZENrF2zTqaqg=s48-c-k-c0x00ffffff-no-rj,2023-09-09T17:45:53,En 2019 empezó a llegar la invasión de Venezolanos a Chile y ahora se han ido solitos mas de 500.000 venezolanos.,1,false,0,
UgyrRUUGsR1j7inDFMZ4AaABAg,,Zxn6d7Om21k,UCEESOEuz0rJ98_6u2zAOrtA,@user-cz4ce1jm8g,https://yt3.ggpht.com/bpMz9AX5g5JkNaHV9Qc60f3xj6ILMWH4C9pTxtyauXE3b9Emhh2Lc2-jW7k56UCYxY9-9QEAiqc=s48-c-k-c0x00ffffff-no-rj,2023-07-09T19:16:59,Vengan saludos desde chile 🇨🇱es lo mas actualizado qué ay está al nivel de Dubai entre por argentina,1,false,1,
UgwopfaIMHEgl-B8uwZ4AaABAg,,Zxn6d7Om21k,UCR0etd30ked0zNNvHMeKMSw,@Sergiogacopuma,https://yt3.ggpht.com/ytc/AIdro_lW1xqMvcVKqEcL-8DeKSOwx7Xs92Rzsvr7Rs7xmpMQzw=s48-c-k-c0x00ffffff-no-rj,2023-05-29T16:52:50,"Llegan a Estados Unidos no precisamente a trabajar. Entran exigiendo casa, comida y ayuda económica.",1,false,0,
Ugzf-X0iUdWK5b1qncl4AaABAg,,Zxn6d7Om21k,UCd0K1Pm9UhzOBMYeM0TvGMA,@LuisPomacaja-jv2pk,https://yt3.ggpht.com/ytc/AIdro_n2rg16CxxE6lD8pWH2CZsci4GUG0MTY9ZVKp4_RX3QAEH0XR7T4W2564Pl7k8XQ555Mw=s48-c-k-c0x00ffffff-no-rj,2023-05-13T19:06:49,"Pobre EEUU,no tienen ni idea de lo que ha dejado pasar, esa gente está acostumbrada a vivir del estado",1,false,0,
UgzVMWaQKn_MJ6Q7Is94AaABAg,,Zxn6d7Om21k,UCDnLftQgVIlwoZMVh-uLLhA,@George..........,https://yt3.ggpht.com/8spWQOPSV1hh5LtyaNBqJLqXgtn9_tyI7AyMkSnGawgCapuyn1ZPhe9YRcvC_9r5UgiYtdmZ=s48-c-k-c0x00ffffff-no-rj,2023-05-13T07:21:45,Venezuela con Maduro va de mal en peor...esa migración venezolana cada día se están extendiendo por todos los países de la región.,1,false,0,
Ugy9pPFWYm9qMFBTgmB4AaABAg,,Zxn6d7Om21k,UCd0K1Pm9UhzOBMYeM0TvGMA,@LuisPomacaja-jv2pk,https://yt3.ggpht.com/ytc/AIdro_n2rg16CxxE6lD8pWH2CZsci4GUG0MTY9ZVKp4_RX3QAEH0XR7T4W2564Pl7k8XQ555Mw=s48-c-k-c0x00ffffff-no-rj,2023-05-02T09:01:07,Venezolano en alemán?<br>AJJJJJJJJ,1,false,0,
UgyUQnG8JbRYBVjyZup4AaABAg,,Zxn6d7Om21k,UCrrGlzlmqjOKDkB8JNiFGIw,@marthaherrera7067,https://yt3.ggpht.com/ytc/AIdro_mrZPVnv8BkY1ai0AgmrKg0hV8EVz_Kxt4XntLSDoY=s48-c-k-c0x00ffffff-no-rj,2023-05-01T11:22:15,ONU   alerta,1,false,1,
UgyrZCHs4FTFb-uHPgB4AaABAg,,Zxn6d7Om21k,UCjRwWJC7pgMcoIERM6ctJLg,@zaragallego9555,https://yt3.ggpht.com/ytc/AIdro_m4yr868ynbYkl6ZZDm88_Tt5PGByExXY0P5mUh_Kc=s48-c-k-c0x00ffffff-no-rj,2023-04-29T12:21:47,Y para alla van los colombianos .esperen seis meses más jajajaja,1,false,0,
UgxAnPk9nRo6D2AgWrd4AaABAg,,Zxn6d7Om21k,UC8qIBIhLYosujdms8mQR-ow,@pulgarcitot,https://yt3.ggpht.com/Bqabvq6kIyf5INSbqcn_UFfOCapKpjG7LqpABETEzYZC3y0hdkJVE2qdzILWrAvp75MPLylX=s48-c-k-c0x00ffffff-no-rj,2023-04-28T16:41:03,"<a href=""https://www.youtube.com/watch?v=Zxn6d7Om21k&amp;t=122"">2:02</a> Discriminación? por tener miedo a los sicarios y rateros que son? y  no  solo en Perú",1,false,0,
UgzyXtBlPOYx--juypt4AaABAg,,Zxn6d7Om21k,UCjln30KPEfsxu-1LPiTLd4Q,@xtremegold2950,https://yt3.ggpht.com/ytc/AIdro_lJ2X9-wYSpBFNtbx5z_0WB5g12Hw5R6O59bC--Fp7-VJjWrr9yGgWS3igtr386MooGaA=s48-c-k-c0x00ffffff-no-rj,2023-04-26T18:24:03,vivo en eeuu y se como trabaja  este sistema migratorio en la frontera<br>necesitan visa . para poder entrar..  sin eso.. NO PUEDEN  por la puerta   nose que hacen estos venezolanos por alla<br>hay que INFORMALES BIEN..  no solo venezolanos sino a otros latinoamericanos que se dan esa aventura<br>la unica manera es que entren es ilegalmente . con ayuda del coyote mexicano escondidos por el desierto o rio  como hacen los migrantes mexicanos y centroamericanos  pero pagandole  dinero entre mil y  2 mil dolares     un venezolano no tiene esa cantidad de dinero para pagarle al coyote ..  salgo que trabaje en mexico y recolecte lo que le pide el coyote..,1,false,0,
UgyfAqsIzQ7nPHn_Yed4AaABAg,,Zxn6d7Om21k,UCFfY4_YvV2qFdMVbzz9DM8A,@iparraguirrediaz8757,https://yt3.ggpht.com/ytc/AIdro_lastotdyKfiyQpDYcDyUbBYsI-X3OZ9_kpgUAOSxs=s48-c-k-c0x00ffffff-no-rj,2023-04-26T16:35,"Por eso mismo toda esta gente como la que esta en el gobierno actual, siempre tratan así al ciudadanos que cumplen su trabajo como a cualquier cosa y no dan las facilidades en muchos aspecto, siempre se a visto esto mismo con esta clase de personas. Ellos en un gran banquillo mes a mes facturando jugosos sueldo y nosotros por conservar nuestro trabajo que cada año se va subevaluando  como quien diría subempleados que ni alcansa para educar a nuestrod hijos al nivel como lo hacen estos tipos que viven del dinero de todos los peruanos, sus hijos también wue postulen a becas. Pues, basta aprendamos a elegir en los próximos comisios por que se quitaron toda la máscara y se mostraron hasta donde pueden llegar, el cambio esta en su voto hermano peruano. No más políticos que una vez estuvieron en un movimiento o partido nacionalista x ejmplo pero más no hubo hechos fehacientes de que se embarraron y trabajaron junto al peruanos de a pie, no más palabras bonitas lo que a la gente gusta escuchar, vamos a los hechos si salieron a las calles a protestar x ejolo si denunciaron x ejemplo esa es por la gente que debemos votar esa es la gente que cambiará al Perú y que candodatos y elejidos para el congreso sean los líderes de los pueblos originarios por que estos conocen mejor que nadie su realidad y la viven día a día, la luchan día a día, les cuesta y saben que se siente!!!!",1,false,0,
Ugyme_S3GGt2hfltTRt4AaABAg,,Zxn6d7Om21k,UCR02jbnmmrkMve1uw7b9o0w,@Michen911,https://yt3.ggpht.com/ytc/AIdro_k0PVo4Ayjzf9FlRcdjZAQYBwK430_hLvWlP9jgikQjC65W-ONDWjkk4dykteuHJ96HgQ=s48-c-k-c0x00ffffff-no-rj,2023-04-26T09:42:48,Sinceramente no siento ningun tipo de lastima con esta gente. Despues de todas las atrocidades cometidas por estos ciudadanos desadaptados. Like si estas de acuerdo.,1,false,0,
UgwrmVRHGEO-l9_AiB14AaABAg,,Zxn6d7Om21k,UCjln30KPEfsxu-1LPiTLd4Q,@xtremegold2950,https://yt3.ggpht.com/ytc/AIdro_lJ2X9-wYSpBFNtbx5z_0WB5g12Hw5R6O59bC--Fp7-VJjWrr9yGgWS3igtr386MooGaA=s48-c-k-c0x00ffffff-no-rj,2023-04-26T03:21:09,"pues eso no es facil en eeuu los deportan   razon de ello no pueden entrar ilegalmente por una puerta abierta   la unica manera que entre un venezolano a eeuu  es como hace un mexicano saltandose el muro o cruzando el desierto con el coyote pero deben pagar como 3 mil dolares al coyote mexicano..  ningun venezolano tiene 3 mil dolares en la mano o esa cantidad de dinero ,,  es por eso que muchos venzolanos se quedan estancados  en mexico o se vuelven a regresar a sudamerica..",1,false,0,
Ugy2j_F9-J7tjFa21UV4AaABAg,,Zxn6d7Om21k,UCNQYrzLA-caiePH01eAAvdg,@copavalerina1681,https://yt3.ggpht.com/ytc/AIdro_nr9xE_2vBhbh6K--Fq-aive21XyEQnu2y02BiS_JoIPeuEzrRmJAz6CHewA8Z5_h4Pew=s48-c-k-c0x00ffffff-no-rj,2023-04-25T22:49:40,"Pero porque tienen tantos hijos si piensan en migrar no hagan hijos hasta que ya esten estables en otro pais no caminen arrastrando criaturas que lo unico que da es mucha colera porque los usan para conseguir algo, al final la gente se cansa de ayudarlos",1,false,0,
UgxMBYJmVZpaOs_nCO94AaABAg,,Zxn6d7Om21k,UC4j6QsexywHRnSCxB9MoxWg,@chasingthestars9621,https://yt3.ggpht.com/ytc/AIdro_l3FGrXoQoqH_P7qMWRr6Vt8Q1Sqh-UUbm-5AUSQRnqt08=s48-c-k-c0x00ffffff-no-rj,2023-04-25T18:56:48,"Esa gente cree que vivir en USA o Canadá es fácil... Podrán ganar en dólares, pero los negocios tienen mas regulaciones, muchos impuestos y si piensan en ir de ambulante como acá en Latinoamérica, se van a ir contra la pared, además ellos ni esfuerzo hacen por trabajar, si creen que van a ir con esa actitud es mejor que solo entre venezolano al menos que haya cursado estudios universitarios, el resto no sirve para nada.",1,false,0,
UgyrRUUGsR1j7inDFMZ4AaABAg.9ryAJjYWEY79ujaVv30sVF,UgyrRUUGsR1j7inDFMZ4AaABAg,Zxn6d7Om21k,UClc0End3tj0N348z1-EEhVg,@cazaputas.42,https://yt3.ggpht.com/BEJhsy8vM4EolUm3yiV_DBZLa8OkDb6FNHnGbEukfGu-q_ajAXN_pOBWsAc2cr3yJFkK9c_BpOg=s48-c-k-c0x00ffffff-no-rj,2023-09-16T17:00:10,jajajajajajajajajja,1,true,,
UgxyxiqpHN7FQZWysgl4AaABAg.9rcbwVH4Nxg9uU_ebIwis8,UgxyxiqpHN7FQZWysgl4AaABAg,Zxn6d7Om21k,UCtHQSEgIBsKMXqAZOCTRuYg,@user-vl2jh2sz3g,https://yt3.ggpht.com/ytc/AIdro_meLtS1C8gl1i7ctdw977aqXq65ZlRYz3nJcpNHxhajLNpRpb2AVHlBghoDuIef2xu6gQ=s48-c-k-c0x00ffffff-no-rj,2023-09-10T11:44:54,"Y que más da, acá en España llegan en manada más de 500.000 ya, y no veo españoles llorando que no nombran su país 😂<br>De una peruana en Madrid.",1,true,,
Ugzgaoxg_WmgNHBe7px4AaABAg.9p9Xnh-zO-69pa4EXX2OJR,Ugzgaoxg_WmgNHBe7px4AaABAg,Zxn6d7Om21k,UCVSbwHxzNTtuE-Hpod9Ykhg,@calinn17,https://yt3.ggpht.com/ytc/AIdro_mzhaWPC_j3U-SKmaIixowNNu9WIKdl0BFG3tadBoKTFQ=s48-c-k-c0x00ffffff-no-rj,2023-05-11T17:39:17,Y porqué escribes PERUANO con mayúsculas? Qué te duele?? Jaja,1,true,,
Ugyc4B6AZUifJ9Z0WHp4AaABAg.9oz-yyu0HXb9p084ooCR_T,Ugyc4B6AZUifJ9Z0WHp4AaABAg,Zxn6d7Om21k,UCdOuMdjTCz6KhD1BxWL6YLg,@jhoncarlos6188,https://yt3.ggpht.com/ytc/AIdro_kb9jgXOIRXPEtw6UcV-5Lnhz3xb5EAKRCQP094khQ=s48-c-k-c0x00ffffff-no-rj,2023-04-27T09:21,"Nadie migra por deporte pero me llama la atención lo de los venezolanos. Llegan a países como Perú y y mi país no puede ofrecer más. Trabajam em lo que sea, pero al final dejan el trabajo. El sueldo es bajo, pero asi ganan la mayoría de peruanos. Ahora se van en masa a USA. No entiendo bi en la lógica de estas personas. Parece hasta un montaje. Entonces los peruanos también deberíamos irnos en masa a USA.",1,true,,
Ugy2bMY5WLNlHg3oRf94AaABAg.9oyW3gPkcxH9ozWMGpZON1,Ugy2bMY5WLNlHg3oRf94AaABAg,Zxn6d7Om21k,UCjln30KPEfsxu-1LPiTLd4Q,@xtremegold2950,https://yt3.ggpht.com/ytc/AIdro_lJ2X9-wYSpBFNtbx5z_0WB5g12Hw5R6O59bC--Fp7-VJjWrr9yGgWS3igtr386MooGaA=s48-c-k-c0x00ffffff-no-rj,2023-04-26T18:14:38,necesitan visa . para poder entrar..   sin eso.. NO PUEDEN  <br>INFORMALES BIEN..  no des comentario falsos<br>la uinica manera es ilegalmente . con ayuda del coyote mexicano pero pagandole dinero entre 2 mil dolares<br>un venezolano no tiene esa cantidad de dinero,1,true,,
UgyfiiD_AZrQplDdqOB4AaABAg.9oxmXQdIOGH9oxwLsVP4H1,UgyfiiD_AZrQplDdqOB4AaABAg,Zxn6d7Om21k,UCjln30KPEfsxu-1LPiTLd4Q,@xtremegold2950,https://yt3.ggpht.com/ytc/AIdro_lJ2X9-wYSpBFNtbx5z_0WB5g12Hw5R6O59bC--Fp7-VJjWrr9yGgWS3igtr386MooGaA=s48-c-k-c0x00ffffff-no-rj,2023-04-26T03:32:01,te deportan ..  tiene que tener 3 mil dolares para pagarle  al coyote mexicano guie . y no agarre migraciones de eeuu<br>tu no puedes entrar por una puerta abierta . ahi ahi  mucho control..,1,true,,
UgyN90SxC8ypn7uRaHt4AaABAg.9oxgbksxKIr9oxvR3Vbp7W,UgyN90SxC8ypn7uRaHt4AaABAg,Zxn6d7Om21k,UCjln30KPEfsxu-1LPiTLd4Q,@xtremegold2950,https://yt3.ggpht.com/ytc/AIdro_lJ2X9-wYSpBFNtbx5z_0WB5g12Hw5R6O59bC--Fp7-VJjWrr9yGgWS3igtr386MooGaA=s48-c-k-c0x00ffffff-no-rj,2023-04-26T03:23:59,hay un acuerdo con el gobierno peruano.sobre la migracion venezolana .  por eso no cierran la frontera .del norte,1,true,,
UgzchSkAibfO8C1VgEF4AaABAg.9oxISYBkErg9oxx8yyjfah,UgzchSkAibfO8C1VgEF4AaABAg,Zxn6d7Om21k,UCjln30KPEfsxu-1LPiTLd4Q,@xtremegold2950,https://yt3.ggpht.com/ytc/AIdro_lJ2X9-wYSpBFNtbx5z_0WB5g12Hw5R6O59bC--Fp7-VJjWrr9yGgWS3igtr386MooGaA=s48-c-k-c0x00ffffff-no-rj,2023-04-26T03:39,no pueden cruizar o entrar ilegalmente  a esos paises  visa es requirida.. es un proceso que demora muchos anos..<br>tu crees que van a dejar entrar a cienes de venezolanos. gratis sin pagar dinero  .por la puerta grande   ?<br>si desean cruzar de ilegales. igual deben pagar al coyote mexicano.. para que cruzen el desierto el rio .. o saltandose el muro..  eso tambien es costoso entre 2 mil o 3 mil dolares.. dependiendo la distancia <br>muchos de estos venzolanos no saben esa cuestion..   es por eso que muchos estan estancados en mexico,1,true,,
UgxL82RCCic5gqWBjwZ4AaABAg.9oxE0nB0P1F9oxV7mpS7uy,UgxL82RCCic5gqWBjwZ4AaABAg,Zxn6d7Om21k,UCtphAXGEm4icoVCvv8DAxqQ,@b.barcena8699,https://yt3.ggpht.com/ytc/AIdro_mBLfEcw5mQZLLgNGwOgFhSYCuJSMEPcOaaZxNewyY0UP0=s48-c-k-c0x00ffffff-no-rj,2023-04-25T23:25:26,A tu puna te vas,1,true,,
UgwzU-vmhyYu60bdrfl4AaABAg.9owzjeEv4Ka9ox7c1ebK2W,UgwzU-vmhyYu60bdrfl4AaABAg,Zxn6d7Om21k,UCnX5TffypZUe4SxJmZBfNnw,@Aliciaek,https://yt3.ggpht.com/ytc/AIdro_k5DCnBLCUIrYw6g2tsir4OhUDs136Zr2UwIHiSFnY=s48-c-k-c0x00ffffff-no-rj,2023-04-25T19:59:59,"En restaurants peruanos de Paterson trabajan muchos ve.....(Leña y Carbón,  Misqui )",1,true,,
UgyfiiD_AZrQplDdqOB4AaABAg.9oxmXQdIOGH9ozU3Tf-Aj9,UgyfiiD_AZrQplDdqOB4AaABAg,Zxn6d7Om21k,UCjln30KPEfsxu-1LPiTLd4Q,@xtremegold2950,https://yt3.ggpht.com/ytc/AIdro_lJ2X9-wYSpBFNtbx5z_0WB5g12Hw5R6O59bC--Fp7-VJjWrr9yGgWS3igtr386MooGaA=s48-c-k-c0x00ffffff-no-rj,2023-04-26T17:54:35,@@marconow01 esos peruanos sin documentos pagaron al coyote mexicano para que los deja cruzar ilegalmente en desiertos o el rio   esa cifra esta entre 2 mil dolares. NO ES GRATIS.. piensan que los venezolanos entran facil.. NAHH si no tienen dinero el coyote los ignora . e conocido varios mexicanos y una peruana que entraron ILEGALMENTE pagando esa cantidad de dinero.. al coyote mexicano..para hacerlos cruzar escondidos .  la  patrulla migraciones no los agarre y los deporte de inmediato,1,true,,
UgxfhWo2cvNmPAiVfh94AaABAg.9oxB4OuA1ys9pZtoXd8Dco,UgxfhWo2cvNmPAiVfh94AaABAg,Zxn6d7Om21k,UCl1gEti-VuBrG7JsfolivvQ,@tersgredf8017,https://yt3.ggpht.com/ytc/AIdro_mglSGNWk20-HpB6wp4hDTlkjSknX7Mob79E28e-oGndr22p_2wSbntTBphlxeuIcZhlA=s48-c-k-c0x00ffffff-no-rj,2023-05-11T06:40:14,";<br>Se les dijo una y mil veces no les den trabajo, no les alquilen  no sean sus amigos...ahora a todos los que les dieron trabajo los están secuestrando o los están extorsiónando.;<br>;",1,true,,
UgzNbyG1dFTDbbbwEmR4AaABAg.9owwEgfG2vD9ox0TK0iqOC,UgzNbyG1dFTDbbbwEmR4AaABAg,Zxn6d7Om21k,UCzWYZhDWGZEseFs1E4m-OuA,@manuelhidalgo951,https://yt3.ggpht.com/ytc/AIdro_kTY7kAX3lrxM9EI-bd6MFeIJ2gVEY_vdI1IeO1YUI=s48-c-k-c0x00ffffff-no-rj,2023-04-25T18:57:29,@@carmencervantes2692  todavia hay peruanos que emigran a Chile !,1,true,,
UgzNbyG1dFTDbbbwEmR4AaABAg.9owwEgfG2vD9oxtUFnHjM3,UgzNbyG1dFTDbbbwEmR4AaABAg,Zxn6d7Om21k,UCjln30KPEfsxu-1LPiTLd4Q,@xtremegold2950,https://yt3.ggpht.com/ytc/AIdro_lJ2X9-wYSpBFNtbx5z_0WB5g12Hw5R6O59bC--Fp7-VJjWrr9yGgWS3igtr386MooGaA=s48-c-k-c0x00ffffff-no-rj,2023-04-26T03:06:57,@@manuelhidalgo951 nadies migra a esa pocilga llamada chile.. solo venes y haitianos,1,true,,
UgzNbyG1dFTDbbbwEmR4AaABAg.9owwEgfG2vD9ozZ60p-SzR,UgzNbyG1dFTDbbbwEmR4AaABAg,Zxn6d7Om21k,UC9ql2SKLStMkkdl7L2r50tQ,@kevinmoises,https://yt3.ggpht.com/HHEvDVnNNGymV_JuAyGHH1ovf7fMgaXe0aOrHEFTjRVWxoXG09aW7jAF9BK-p9c-y5TJVtjPyw=s48-c-k-c0x00ffffff-no-rj,2023-04-26T18:38:37,Para que votó por el lapicito entonces?,1,true,,
UgztdDwhqZuV1tPpuFd4AaABAg.9p0CXY4zp_X9pBCrxJXwuA,UgztdDwhqZuV1tPpuFd4AaABAg,Zxn6d7Om21k,UCs0zKJRcas9XY8Zs7KAiU2A,@juliocesareustaquio,https://yt3.ggpht.com/ytc/AIdro_nf81knUN-vxEIMiyybVT1Qahqkwc32GRsA0bqgYwuHODQ=s48-c-k-c0x00ffffff-no-rj,2023-05-01T16:34:27,Tiienes toda la razon lo.q pasa es q ahy gente q esta muy bien y no ve las condiciones de los demas y los juzgan cada quien habla desde su comodidad,1,true,,
